manufacturer,model,year,engine_dropdown,engine_name,stock_bhp,stage1_bhp,bhp_gain,stock_torque,stage1_torque,torque_gain,options_available,ecus,tools,stage_name,stage_id,parent_vehicle_id
Vauxhall,Astra,2004 -> 2009 (H),1.6i 16v - 105hp,1.6i 16v,105,115,10,150,165,15,,['Delco MT35E'],,Stage 1,22974,14611
Vauxhall,Astra,2004 -> 2009 (H),1.6i 16v - 115hp,1.6i 16v,115,125,10,155,170,15,,['Siemens/Continental SIMTEC 75.1'],,Stage 1,22975,14612
Vauxhall,Astra,2004 -> 2009 (H),1.8i 16v - 140hp,1.8i 16v,140,150,10,175,190,15,,['Siemens/Continental SIMTEC 75.1'],,Stage 1,22976,14613
Vauxhall,Astra,2004 -> 2009 (H),2.0 T - 170hp,2.0 T,170,200,30,250,300,50,,['Bosch ME7.6.2'],,Stage 1,9091,2781
Vauxhall,Astra,2004 -> 2009 (H),2.0 T - 200hp,2.0 T,200,240,40,262,360,98,,['Bosch ME7.6.2'],,Stage 1,9092,2782
Vauxhall,Astra,2004 -> 2009 (H),2.0 T OPC - 240hp,2.0 T OPC,240,275,35,320,400,80,,,,Stage 1,9093,2783
Vauxhall,Astra,2009 -> 2015 (J),1.3 CDTI - 95hp,1.3 CDTI,95,115,20,190,240,50,,,,Stage 1,9109,2800
Vauxhall,Astra,2009 -> 2015 (J),1.6 CDTI (2014 -> ...) - 110hp,1.6 CDTI (2014 -> ...),110,140,30,300,360,60,,,,Stage 1,9110,2801
Vauxhall,Astra,2009 -> 2015 (J),1.6 CDTI (2014 ->...) - 136hp,1.6 CDTI (2014 ->...),136,160,24,320,380,60,,,,Stage 1,9111,2802
Vauxhall,Astra,2009 -> 2015 (J),1.7 CDTI - 110hp,1.7 CDTI,110,150,40,260,330,70,,,,Stage 1,9112,2803
Vauxhall,Astra,2009 -> 2015 (J),1.7 CDTI - 125hp,1.7 CDTI,125,150,25,280,330,50,,,,Stage 1,9114,2805
Vauxhall,Astra,2009 -> 2015 (J),1.7 CDTI - 130hp,1.7 CDTI,130,165,35,300,350,50,,,,Stage 1,9115,2806
Vauxhall,Astra,2009 -> 2015 (J),1.7 CDTI - (2012 > ...) - 110hp,1.7 CDTI - (2012 > ...),110,165,55,280,350,70,,,,Stage 1,9113,2804
Vauxhall,Astra,2009 -> 2015 (J),2.0 CDTI - 160hp,2.0 CDTI,160,200,40,350,420,70,,,,Stage 1,9116,2807
Vauxhall,Astra,2009 -> 2015 (J),2.0 CDTI - 165hp,2.0 CDTI,165,205,40,357,430,73,,,,Stage 1,9117,2808
Vauxhall,Astra,2009 -> 2015 (J),2.0 CDTI GTC - 195hp,2.0 CDTI GTC,195,225,30,400,480,80,,,,Stage 1,9118,2809
Vauxhall,Astra,2009 -> 2015 (J),1.4i - 87hp,1.4i,87,95,8,130,140,10,"['Decat', 'Specific DTC Disable', 'Flaps', 'Pops & Bangs', 'Speed Limiter Disable']",['Delco E83'],,Stage 1,25255,16971
Vauxhall,Astra,2009 -> 2015 (J),1.4i - 90hp,1.4i,90,100,10,125,140,15,,['Bosch ME7.6.2'],,Stage 1,24852,16501
Vauxhall,Astra,2009 -> 2015 (J),1.4T - 98hp,1.4T,98,110,12,130,145,15,"['Specific DTC Disable', 'Flaps', 'Speed Limiter Disable', 'Pops & Bangs', 'Decat', 'Start/Stop Disable']",['Delco E83'],,Stage 1,24818,16467
Vauxhall,Astra,2009 -> 2015 (J),1.4T - 120hp,1.4T,120,170,50,200,270,70,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",,,Stage 1,9104,2794
Vauxhall,Astra,2009 -> 2015 (J),1.4T - 140hp,1.4T,140,170,30,200,270,70,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",['Delco E78'],,Stage 1,9105,2795
